date,close
180516,328.69
180517,327.36
180520,325.99
180521,329.22
180522,326.16
180523,325.94
180524,325.51
180527,328.36
180528,329.34
180529,329.45
180530,329.10
180531,328.99
180603,329.57
180604,329.14
180605,331.75
180606,331.66
180607,331.24
180610,330.61
180611,331.30
180612,334.05
180613,335.70
180614,335.35
180617,336.43
180618,339.09
180619,340.78
180620,340.20
180621,341.11
180624,339.48
180625,338.65
180626,339.13
180627,339.66
180628,340.71
180701,340.65
180702,341.08
180703,342.49
180704,342.80
180705,343.09
180708,339.84
180709,343.43
180710,343.27
180711,342.53
180712,343.99
180715,342.00
180716,341.92
180717,343.03
180718,344.60
180719,345.90
180722,341.62
180723,345.04
180724,344.81
180725,345.62
180726,345.72
180729,346.32
180730,346.33
180731,346.73
180801,348.57
180802,349.87
180805,348.82
180806,348.34
180807,348.07
180808,350.60
180809,355.19
180812,356.72
180813,363.48
180814,362.67
180815,361.29
180816,359.53
180819,359.45
180820,360.58
180821,360.79
180822,360.43
180823,360.99
180826,356.79
180827,360.23
180828,361.44
180829,363.29
180830,363.19
180902,363.29
180903,365.35
180904,368.29
180905,370.75
180906,373.34
180909,375.39
180910,379.81
180911,380.09
180912,376.86
180913,373.66
180916,371.68
180917,370.86
180918,366.49
180919,366.78
180920,355.96
180923,353.34
180924,352.14
180925,356.66
180926,360.02
180927,361.67
180930,362.76
181001,363.95
181002,362.70
181003,364.33
181004,367.17
181007,367.90
181008,372.45
181009,371.53
181010,367.29
181011,370.68
181014,370.07
181015,367.83
181016,366.69
181017,362.57
181018,363.96
181021,365.61
181022,364.12
181023,362.99
181024,366.19
181025,367.40
181029,363.86
181030,367.67
181031,368.21
181101,370.45
181102,370.13
181105,370.52
181106,371.84
181107,370.16
181108,370.44
181109,370.17
181112,372.75
181113,373.53
181114,374.34
181115,374.63
181116,373.64
181119,364.12
181120,366.58
181121,365.93
181122,367.96
181123,366.79
181126,363.71
181127,365.24
181128,372.33
181129,373.08
181130,370.52
181203,372.51
181204,372.97
181205,369.87
181206,370.20
181207,370.60
181210,370.16
181211,369.07
181212,369.95
181213,369.71
181214,369.59
181217,370.35
181218,370.51
181219,370.52
181220,370.75
181221,369.74
181224,371.14
181225,370.77
181226,370.77
181227,370.77
181228,371.46
181231,371.46
190101,384.00
190102,384.00
190103,384.01
190104,380.33
190107,375.54
190108,375.47
190109,374.66
190110,375.31
190111,374.91
190114,376.25
190115,378.74
190116,378.34
190117,377.51
190118,377.60
190121,379.30
190122,378.47
190123,378.70
190124,377.74
190125,376.53
190128,375.04
190129,379.01
190130,379.70
190131,380.59
190201,378.95
190204,382.64
190205,381.21
190206,375.38
190207,376.65
190208,377.60
190211,374.96
190212,374.71
190213,373.51
190214,374.65
190215,377.78
190218,376.63
190219,376.02
190220,377.37
190221,377.04
190222,375.64
190225,373.23
190226,375.82
190227,377.31
190228,376.32
190301,373.82
190304,376.95
190305,375.72
190306,377.23
190307,377.84
190308,378.16
190311,375.19
190312,378.72
190313,377.66
190314,377.37
190315,377.56
190318,378.88
190319,373.74
190320,375.94
190321,377.72
190322,377.98
190325,375.01
190326,377.73
190327,377.71
190328,378.77
190329,381.30
190331,379.07
190401,379.45
190402,379.11
190403,378.65
190404,378.50
190407,378.74
190408,380.06
190409,379.23
190410,378.40
190411,376.75
190414,376.62
190415,378.94
190416,379.46
190417,379.96
190418,378.83
190421,379.42
190422,376.94
190423,378.64
190424,377.72
190425,379.84
190428,378.08
190429,381.23
190430,380.43
190501,380.27
190502,380.73
190505,380.91
190506,380.45
190507,380.37
190508,379.50
190509,379.57
190512,379.56
190513,379.09
190514,379.59
190515,379.10
190516,378.13
190519,379.26
190520,378.41
190522,376.72
190523,378.86
190526,376.15
190527,378.32
190528,378.82
190529,381.67
190530,380.45
190602,378.21
190603,383.54
190604,383.94
190605,385.10
190606,382.12
190609,382.64
190610,383.01
190611,383.47
190612,383.82
190613,384.77
190616,382.22
190617,385.44
190618,383.53
190619,383.42
190620,379.42
190623,375.06
190624,375.61
190625,378.53
190626,379.31
190627,378.98
190630,380.46
190701,380.35
190702,380.13
190703,382.26
190704,384.56
190707,383.73
190708,383.73
190709,383.73
190710,383.73
190711,383.73
190714,383.73
190715,382.48
190716,382.94
190717,383.43
190718,383.05
190721,382.53
190722,385.24
190723,384.39
190724,384.01
190725,384.31
190728,384.51
190729,384.77
190730,384.34
190731,383.97
190801,384.78
190804,385.36
190805,386.09
190806,386.91
190807,387.02
190808,387.45
190811,387.37
190812,387.32
190813,387.08
190814,385.58
190815,386.93
190818,386.33
190819,386.54
190820,386.38
190821,385.48
190822,385.79
190825,377.10
190826,382.61
190827,387.86
190828,388.48
190829,386.88
190901,387.31
190902,387.78
190903,388.14
190904,388.12
190905,387.66
190908,381.62
190909,382.73
190910,385.75
190911,385.99
190912,386.64
190915,386.17
190916,386.58
190917,386.83
190918,386.84
190919,386.50
190922,387.16
190923,386.15
190924,386.33
190925,385.48
190926,386.71
190929,385.21
190930,386.12
191001,384.71
191002,384.98
191003,386.14
191006,386.56
191007,386.38
191008,387.24
191009,387.07
191010,387.46
191013,386.80
191014,386.97
191015,387.13
191016,387.34
191017,387.18
191020,387.59
191021,387.14
191022,387.39
191023,386.77
191024,386.30
191028,386.00
191029,384.98
191030,385.84
191031,385.87
191101,386.24
191104,387.03
191105,385.45
191106,385.86
